program_id,course_title,url,learning_objective,max_similarity,best_match_content,is_covered
112,Managing an Agile Team,https://www.coursera.org/learn/uva-darden-agile-team-management,How to select and test agile practices to adaptively improve your team’s practice of agile,0.5966355,A Successful Practice of Agile?,True
112,Managing an Agile Team,https://www.coursera.org/learn/uva-darden-agile-team-management,How to create an agile team charter that aligns your team’s focus with company strategy while leaving it free to work creatively,0.51111066,Your Agile Team Charter,True
112,Managing an Agile Team,https://www.coursera.org/learn/uva-darden-agile-team-management,"How to facilitate retrospectives with your team to iteratively, collaboratively improve your practice of agile",0.51071817,A Successful Practice of Agile?,True
112,Managing an Agile Team,https://www.coursera.org/learn/uva-darden-agile-team-management,How to support your team’s transition to agile,0.5197951,Managing with Agile,True
112,Managing an Agile Team,https://www.coursera.org/learn/uva-darden-agile-team-management,Software Engineering,0.45250782,Unpacking the Jobs of Software Development,True
112,Managing an Agile Team,https://www.coursera.org/learn/uva-darden-agile-team-management,Leadership and Management,0.4809219,Roadmaps & Stakeholder Management,True
113,Digital Signal Processing 3: Analog vs Digital,https://www.coursera.org/learn/dsp3,The difference between continuous and discrete time,0.19642894,"3.4.1.b Clipping, saturation and companding",False
113,Digital Signal Processing 3: Analog vs Digital,https://www.coursera.org/learn/dsp3,Sampling and interpolation,0.802704,3.4.3.a Practical sampling and interpolation,True
113,Digital Signal Processing 3: Analog vs Digital,https://www.coursera.org/learn/dsp3,"Quantization, A/D and D/A converters",0.56304854,3.4.2 Analog-to-digital and digital-to-analog converters,True
113,Digital Signal Processing 3: Analog vs Digital,https://www.coursera.org/learn/dsp3,Multirate signal processing,0.85431135,3.1.1.b Continuous-time signal processing,True
113,Digital Signal Processing 3: Analog vs Digital,https://www.coursera.org/learn/dsp3,Mathematics,0.23909894,3.1.3.c The sampling theorem,False
113,Digital Signal Processing 4: Applications,https://www.coursera.org/learn/dsp4,The basics of image processing,0.4487776,4.1.1.b Image manipulations,True
113,Digital Signal Processing 4: Applications,https://www.coursera.org/learn/dsp4,"How digital communication systems work, including ADSL",0.4341572,4.2.4.a ADSL design,True
113,Digital Signal Processing 4: Applications,https://www.coursera.org/learn/dsp4,How to program a microcontroller to implement real-time DSP algorithms,0.36155134,"Oscilloscope overview, analog mode",False
113,Digital Signal Processing 1: Basic Concepts and Algorithms,https://www.coursera.org/learn/dsp1,The nature of discrete-time signals,0.46701282,1.1.2 Discrete-time signals,True
113,Digital Signal Processing 1: Basic Concepts and Algorithms,https://www.coursera.org/learn/dsp1,Discrete-time signals are vectors in a vector space,0.56939554,1.2.2.a Vector space,True
113,Digital Signal Processing 1: Basic Concepts and Algorithms,https://www.coursera.org/learn/dsp1,Discrete-time signals can be analyzed in the frequency domain via the Fourier transform,0.5529071,1.4.5 The fast Fourier transform,True
113,Digital Signal Processing 1: Basic Concepts and Algorithms,https://www.coursera.org/learn/dsp1,Linear Algebra,0.44560605,1.2.2.a Vector space,True
113,Digital Signal Processing 1: Basic Concepts and Algorithms,https://www.coursera.org/learn/dsp1,Mathematical Theory & Analysis,0.512639,1.3.3.a DFT analysis,True
113,Digital Signal Processing 1: Basic Concepts and Algorithms,https://www.coursera.org/learn/dsp1,Algorithms,0.47486797,1.1.3.b The Karplus-Strong algorithm,True
113,Digital Signal Processing 1: Basic Concepts and Algorithms,https://www.coursera.org/learn/dsp1,Calculus,0.32438275,1.2.4.a Subspace-based approximations,False
113,Digital Signal Processing 1: Basic Concepts and Algorithms,https://www.coursera.org/learn/dsp1,Critical Thinking,0.16829152,1.2.4.a Subspace-based approximations,False
113,Digital Signal Processing 2: Filtering,https://www.coursera.org/learn/dsp2,"Digital filters, how they work",0.6824848,2.2.5.a Implementation of digital filters,True
113,Digital Signal Processing 2: Filtering,https://www.coursera.org/learn/dsp2,Digital filter design,0.6638345,2.2.5.a Implementation of digital filters,True
113,Digital Signal Processing 2: Filtering,https://www.coursera.org/learn/dsp2,Adaptive signal processing,0.48184022,2.2.5.b Real-time processing,True
113,Digital Signal Processing 2: Filtering,https://www.coursera.org/learn/dsp2,Mathematics,0.25562105,2.1.1.b Convolution,False
113,Digital Signal Processing 2: Filtering,https://www.coursera.org/learn/dsp2,Mathematical Theory & Analysis,0.31020263,2.1.4.a The convolution theorem,False
114,Additive Manufacturing,https://www.coursera.org/learn/additive-manufacturing-3d-printing,Understand the basics of Additive Manufacturing and industrial applications,0.58962226,General Applications of Additive Manufacturing,True
114,Additive Manufacturing,https://www.coursera.org/learn/additive-manufacturing-3d-printing,Learn about business considerations around implementing Additive Manufacturing,0.5605572,Additive Manufacturing Future Trends,True
114,Additive Manufacturing,https://www.coursera.org/learn/additive-manufacturing-3d-printing,Design and Product,0.26027715,AM Technology and Industrial Applications,False
114,Additive Manufacturing,https://www.coursera.org/learn/additive-manufacturing-3d-printing,Leadership and Management,0.2618023,Insights from Siemens - Change Management,False
114,Additive Manufacturing,https://www.coursera.org/learn/additive-manufacturing-3d-printing,Innovation,0.2359327,Digital Technology Trends in Manufacturing,False
114,Additive Manufacturing,https://www.coursera.org/learn/additive-manufacturing-3d-printing,Operations Management,0.38881856,Business Implication,False
114,Additive Manufacturing,https://www.coursera.org/learn/additive-manufacturing-3d-printing,Strategy and Operations,0.27976337,Business Implication,False
114,Industrial Internet of Things (IIoT),https://www.coursera.org/learn/industrial-internet-of-things,"Understand the basics of IIoT, including its applications in manufacturing and business consideration for this technologies",0.32382596,Sensor Technology and Industrial Applications,False
114,Industrial Internet of Things (IIoT),https://www.coursera.org/learn/industrial-internet-of-things,Hear from industry experts talking about the opportunities and challenges of implementing IIoT in the form of interviews and case studies,0.36993548,Insights from TCS - Risks and Challenges with IIoT,False
114,Industrial Internet of Things (IIoT),https://www.coursera.org/learn/industrial-internet-of-things,Leadership and Management,0.22006583,Insights from Siemens - Managing Diversity in New Talent,False
114,Industrial Internet of Things (IIoT),https://www.coursera.org/learn/industrial-internet-of-things,Strategy,0.32146004,Our Learning Plan,False
114,Industrial Internet of Things (IIoT),https://www.coursera.org/learn/industrial-internet-of-things,Strategy and Operations,0.3085041,IIoT Challenges and Risks,False
114,Industrial Internet of Things (IIoT),https://www.coursera.org/learn/industrial-internet-of-things,Business Analysis,0.35409933,IIoT Summary,False
114,Industrial Internet of Things (IIoT),https://www.coursera.org/learn/industrial-internet-of-things,Operations Management,0.28347197,IIoT Ecosystem,False
114,Industrial Internet of Things (IIoT),https://www.coursera.org/learn/industrial-internet-of-things,Organizational Development,0.3803066,Organizational Challenges in Digital Transformation,False
114,Digital Twins,https://www.coursera.org/learn/digital-twins,"Understand the basics of digital twins, digital twins platform and ecosystem",0.76174116,Digital Twins Platform Ecosystem,True
114,Digital Twins,https://www.coursera.org/learn/digital-twins,"Learn the implementation of digital twins in manufacturing, the corresponding business values, and risks",0.49765587,Digital Twins Challenges and Risks,True
114,Digital Twins,https://www.coursera.org/learn/digital-twins,Get to know the future trends of digital twins and digital threads,0.6646262,What Does the Future Look Like for Digital Twins?,True
114,Digital Twins,https://www.coursera.org/learn/digital-twins,Design and Product,0.21905588,Course Introduction,False
114,Digital Twins,https://www.coursera.org/learn/digital-twins,Strategy,0.23438194,Course Introduction,False
114,Digital Twins,https://www.coursera.org/learn/digital-twins,Strategy and Operations,0.21593817,Digital Twins Challenges and Risks,False
114,Digital Twins,https://www.coursera.org/learn/digital-twins,Leadership and Management,0.15403974,Course Introduction,False
115,Managing Machine Learning Projects with Google Cloud,https://www.coursera.org/learn/machine-learning-business-professionals,Explore common machine learning use cases implemented by businesses.,0.43420544,Practice series: Analyze the ML use case,True
115,Managing Machine Learning Projects with Google Cloud,https://www.coursera.org/learn/machine-learning-business-professionals,Assess the feasibility of your own ML use case and its ability to meaningfully impact your business.,0.57425934,Practice assessing the feasibility of ML use cases,True
115,Managing Machine Learning Projects with Google Cloud,https://www.coursera.org/learn/machine-learning-business-professionals,"Identify the requirements to build, train, and evaluate an ML model.",0.50486445,Training an ML model,True
115,Managing Machine Learning Projects with Google Cloud,https://www.coursera.org/learn/machine-learning-business-professionals,Define data characteristics and biases that affect the quality of ML models and recognize key considerations for managing ML projects.,0.33587652,Human bias in ML,False
115,Managing Machine Learning Projects with Google Cloud,https://www.coursera.org/learn/machine-learning-business-professionals,Applied Machine Learning,0.5070717,AI vs ML vs Deep Learning,True
115,Managing Machine Learning Projects with Google Cloud,https://www.coursera.org/learn/machine-learning-business-professionals,Machine Learning,0.53403175,AI vs ML vs Deep Learning,True
115,Managing Machine Learning Projects with Google Cloud,https://www.coursera.org/learn/machine-learning-business-professionals,Human Learning,0.36477348,Human bias in ML,False
115,Managing Machine Learning Projects with Google Cloud,https://www.coursera.org/learn/machine-learning-business-professionals,Algorithms,0.44024798,Standard algorithm and data,True
115,Managing Machine Learning Projects with Google Cloud,https://www.coursera.org/learn/machine-learning-business-professionals,Business Analysis,0.41367134,Sentiment analysis and Hands-on Lab,True
115,Managing Machine Learning Projects with Google Cloud,https://www.coursera.org/learn/machine-learning-business-professionals,Data Management,0.67647684,Data governance,True
115,Managing Machine Learning Projects with Google Cloud,https://www.coursera.org/learn/machine-learning-business-professionals,Machine Learning Algorithms,0.5555119,AI vs ML vs Deep Learning,True
115,Managing Machine Learning Projects with Google Cloud,https://www.coursera.org/learn/machine-learning-business-professionals,Decision Making,0.47788537,Predictive insights and decisions,True
115,Managing Machine Learning Projects with Google Cloud,https://www.coursera.org/learn/machine-learning-business-professionals,Google Cloud Platform,0.35648292,Google's AI Principles,False
115,Managing Machine Learning Projects with Google Cloud,https://www.coursera.org/learn/machine-learning-business-professionals,Cloud Computing,0.26764518,Google's AI Principles,False
115,Digital Transformation with Google Cloud,https://www.coursera.org/learn/digital-transformation-google-cloud,Explain why and how the cloud revolutionizes businesses.,0.58997947,What is the cloud?,True
115,Digital Transformation with Google Cloud,https://www.coursera.org/learn/digital-transformation-google-cloud,Explain general cloud concepts.,0.49431285,What is the cloud?,True
115,Digital Transformation with Google Cloud,https://www.coursera.org/learn/digital-transformation-google-cloud,"Discuss the benefits and tradeoffs of using Infrastructure as a Service (IaaS), Platform as a Service (PaaS), and Software as a Service (SaaS).",0.6212772,SaaS (Software as a service),True
115,Digital Transformation with Google Cloud,https://www.coursera.org/learn/digital-transformation-google-cloud,Google Cloud Platform,0.62818754,Google’s Transformation Cloud,True
115,Digital Transformation with Google Cloud,https://www.coursera.org/learn/digital-transformation-google-cloud,Cloud Computing,0.76737785,The benefits of cloud computing,True
115,Modernize Infrastructure and Applications with Google Cloud,https://www.coursera.org/learn/google-cloud-product-fundamentals,Understand the role that cloud modernization and migration plays in an organization's digital transformation.,0.4093498,Important cloud migration terms,True
115,Modernize Infrastructure and Applications with Google Cloud,https://www.coursera.org/learn/google-cloud-product-fundamentals,Examine available options to run compute workloads in the cloud.,0.7078353,The benefits of running compute workloads in the cloud,True
115,Modernize Infrastructure and Applications with Google Cloud,https://www.coursera.org/learn/google-cloud-product-fundamentals,"Explore the advantages of using containers, serverless computing, and APIs in application modernization.",0.4295456,Application programming interfaces (APIs),True
115,Modernize Infrastructure and Applications with Google Cloud,https://www.coursera.org/learn/google-cloud-product-fundamentals,"Learn about the business reasons to choose hybrid or multi-cloud strategies, and how GKE Enterprise can help support these strategies.",0.22561832,Hybrid and multi-cloud,False
116,Digitalisation in the Aerospace Industry,https://www.coursera.org/learn/industry,You will comprehend the ways in which industry and research interact.,0.29504448,Digitalisation and the Future of the Aerospace Industry,False
116,Digitalisation in the Aerospace Industry,https://www.coursera.org/learn/industry,You will recognise the special requirements resulting from digitalisation in production and industrial manufacturing.,0.3167381,Digitalisation and the Future of the Aerospace Industry,False
116,Digitalisation in the Aerospace Industry,https://www.coursera.org/learn/industry,At the end of this course you will be familiar with the most relevant digital applications in aerospace research.,0.5220234,"This course unit is a brief introduction to the history of aerospace, discussing the digital evolution of this research area from the earliest days up to the present.",True
116,Digitalisation in the Aerospace Industry,https://www.coursera.org/learn/industry,You will be able to discuss examples of the utilisation of these technologies.,0.20269266,"This course unit is a brief introduction to the history of aerospace, discussing the digital evolution of this research area from the earliest days up to the present.",False
116,Digitalisation in Space Research,https://www.coursera.org/learn/space,You will learn about a range of digital applications used in space research.,0.41679868,What are the risks of digitalisation for aerospace research?,True
116,Digitalisation in Space Research,https://www.coursera.org/learn/space,"You will take a look at hazards created by digitalisation, especially in space travel, and at the challenges faced by the scientific community.",0.3257782,What are the risks of digitalisation for aerospace research?,False
116,Digitalisation in Space Research,https://www.coursera.org/learn/space,You will understand the effects of digitalisation on satellite navigation technology in particular.,0.5106805,Satellite Navigation (GNSS): A Solution for everything?,True
116,Digitalisation in Aeronautics,https://www.coursera.org/learn/aeronautics,You will learn about a wide variety of digital applications utilised in aviation research.,0.26885334,Virtual Aircraft Simulation,False
116,Digitalisation in Aeronautics,https://www.coursera.org/learn/aeronautics,You will understand the nearly ubiquitous presence of digitalisation in aviation research today.,0.15176545,What influence has digitalisation on your work?,False
116,Digitalisation in Aeronautics,https://www.coursera.org/learn/aeronautics,"You will recognise the increasing complexity across all systems, resulting in part from digitalisation.",0.15687573,What influence has digitalisation on your work?,False
117,Web Application Technologies and Django,https://www.coursera.org/learn/django-database-web-apps,Explain the basics of HTTP and how the request-response cycle works,0.30439886,Understanding the DJ4E Autograder,False
117,Web Application Technologies and Django,https://www.coursera.org/learn/django-database-web-apps,Install and deploy a simple DJango application,0.7439104,Installing Django on PythonAnywhere,True
117,Web Application Technologies and Django,https://www.coursera.org/learn/django-database-web-apps,Build simple web pages in HTML and style them using CSS,0.48796275,WA4E / HTML - HyperText Markup Language (Part 1),True
117,Web Application Technologies and Django,https://www.coursera.org/learn/django-database-web-apps,Explain the basic operations in SQL,0.5802091,Walkthrough: Basic SQL,True
117,Web Application Technologies and Django,https://www.coursera.org/learn/django-database-web-apps,Back-End Web Development,0.42800537,WA4E / HTML - HyperText Markup Language (Part 2),True
117,Web Application Technologies and Django,https://www.coursera.org/learn/django-database-web-apps,Model View Controller,0.24251641,Why Django?,False
117,Web Application Technologies and Django,https://www.coursera.org/learn/django-database-web-apps,Application Deployment,0.2580273,Installing Django on PythonAnywhere,False
117,Web Application Technologies and Django,https://www.coursera.org/learn/django-database-web-apps,Hypertext Markup Language (HTML),0.82930815,WA4E / HTML - HyperText Markup Language (Part 2),True
117,Web Application Technologies and Django,https://www.coursera.org/learn/django-database-web-apps,Web Applications,0.34098855,Introduction to Dynamic Web Content,False
117,Web Application Technologies and Django,https://www.coursera.org/learn/django-database-web-apps,SQL,0.5090872,Walkthrough: Basic SQL,True
117,Web Application Technologies and Django,https://www.coursera.org/learn/django-database-web-apps,Python Programming,0.6551952,Building a Simple Web Browser in Python,True
117,Web Application Technologies and Django,https://www.coursera.org/learn/django-database-web-apps,Databases,0.6861313,How Databases Work,True
117,Web Application Technologies and Django,https://www.coursera.org/learn/django-database-web-apps,HTML and CSS,0.47417113,WA4E / HTML - HyperText Markup Language (Part 1),True
117,Web Application Technologies and Django,https://www.coursera.org/learn/django-database-web-apps,Web Servers,0.3156107,Building a Simple HTTP Server in Python,False
117,Web Application Technologies and Django,https://www.coursera.org/learn/django-database-web-apps,Django (Web Framework),0.6956482,Why Django?,True
117,Web Application Technologies and Django,https://www.coursera.org/learn/django-database-web-apps,Network Protocols,0.5560121,HyperText Transfer Protocol,True
117,Building Web Applications in Django,https://www.coursera.org/learn/django-build-web-apps,Describe and build a data model in Django,0.8076817,Django Data Models,True
117,Building Web Applications in Django,https://www.coursera.org/learn/django-build-web-apps,Apply Django model query and template tags/code of Django Template Language (DTL),0.8217982,The Django Template Language (DTL),True
117,Building Web Applications in Django,https://www.coursera.org/learn/django-build-web-apps,"Define Class, Instance, Method",0.29639992,Python Objects (PY4E Chapter 14 Part 1),False
117,Building Web Applications in Django,https://www.coursera.org/learn/django-build-web-apps,Build forms in HTML,0.7980215,Building HTML Forms,True
117,Building Web Applications in Django,https://www.coursera.org/learn/django-build-web-apps,Web Development,0.4131494,Building HTML Forms,True
117,Using JavaScript and JSON in Django,https://www.coursera.org/learn/django-javascript-json,Explain and give examples of many-to-many relationships in data modeling,0.2751852,JavaScript Object Oriented Classes,False
117,Using JavaScript and JSON in Django,https://www.coursera.org/learn/django-javascript-json,Write syntactically correct JavaScript language and demonstrate debugging capabilities,0.5492568,JavaScript Functions and Arrays,True
117,Using JavaScript and JSON in Django,https://www.coursera.org/learn/django-javascript-json,Build objects using JavaScript,0.6523569,JavaScript Object Oriented Classes,True
117,Using JavaScript and JSON in Django,https://www.coursera.org/learn/django-javascript-json,Explain basic elements of low-level jQuery,0.45940137,JavaScript Object Oriented Concepts,True
117,Using JavaScript and JSON in Django,https://www.coursera.org/learn/django-javascript-json,Object Oriented Programming (OOP),0.6667048,JavaScript Object Oriented Classes,True
117,Using JavaScript and JSON in Django,https://www.coursera.org/learn/django-javascript-json,Ajax,0.55188614,JSON - AJAX and CHAT,True
117,Using JavaScript and JSON in Django,https://www.coursera.org/learn/django-javascript-json,JSON,0.6838369,JSON - AJAX and CHAT,True
117,Using JavaScript and JSON in Django,https://www.coursera.org/learn/django-javascript-json,jQuery,0.53630006,JavaScript in the Browser,True
117,Using JavaScript and JSON in Django,https://www.coursera.org/learn/django-javascript-json,Django (Web Framework),0.37197378,Using Fetch to make Network Requests in JavaScript,False
117,Using JavaScript and JSON in Django,https://www.coursera.org/learn/django-javascript-json,Event-Driven Programming,0.30859917,JavaScript Object Oriented Concepts,False
117,Using JavaScript and JSON in Django,https://www.coursera.org/learn/django-javascript-json,Web Development Tools,0.4024184,The JavaScript Language,True
117,Using JavaScript and JSON in Django,https://www.coursera.org/learn/django-javascript-json,Debugging,0.29325825,Douglas Crockford - Discovering JSON,False
117,Using JavaScript and JSON in Django,https://www.coursera.org/learn/django-javascript-json,Javascript,0.7375284,JavaScript in the Browser,True
117,Django Features and Libraries,https://www.coursera.org/learn/django-features-libraries,Define Django sessions and how cookies are used to support sessions,0.6897574,Django Sessions,True
117,Django Features and Libraries,https://www.coursera.org/learn/django-features-libraries,Apply built-in login functionality in Django and manage login users in views,0.79739106,Using Django Login in Views,True
117,Django Features and Libraries,https://www.coursera.org/learn/django-features-libraries,Define one-to-many models and demonstrate how to represent links in a database,0.6062974,Many-To-Many Data Models for Courses and Membership,True
117,Django Features and Libraries,https://www.coursera.org/learn/django-features-libraries,"Create, edit, and delete form flow inside of a generic edit view",0.3842468,Removing Replication in One-to-Many Models,False
117,Django Features and Libraries,https://www.coursera.org/learn/django-features-libraries,Application Development,0.15564278,Creating and Managing Users in Django,False
117,Django Features and Libraries,https://www.coursera.org/learn/django-features-libraries,Back-End Web Development,0.29356572,Creating and Managing Users in Django,False
117,Django Features and Libraries,https://www.coursera.org/learn/django-features-libraries,Authentications,0.089275435,Cookies and Sessions,False
117,Django Features and Libraries,https://www.coursera.org/learn/django-features-libraries,User Accounts,0.29580316,Creating and Managing Users in Django,False
117,Django Features and Libraries,https://www.coursera.org/learn/django-features-libraries,Web Applications,0.26203918,Cookies and Sessions,False
117,Django Features and Libraries,https://www.coursera.org/learn/django-features-libraries,Data Modeling,0.5047481,One-to-Many Models Overview,True
117,Django Features and Libraries,https://www.coursera.org/learn/django-features-libraries,Application Deployment,0.21880262,Using Django Forms Capabilities,False
117,Django Features and Libraries,https://www.coursera.org/learn/django-features-libraries,Django (Web Framework),0.7511562,Django Sessions,True
117,Django Features and Libraries,https://www.coursera.org/learn/django-features-libraries,Database Design,0.5814918,Storing Primary and Foreign Keys in a Database,True
117,Django Features and Libraries,https://www.coursera.org/learn/django-features-libraries,Web Development,0.20461096,Cookies and Sessions,False
118,Drug Discovery ,https://www.coursera.org/learn/drug-discovery,Drug Discovery,0.7561616,"Drug Discovery: Proteomics, Genomics I",True
118,Drug Discovery ,https://www.coursera.org/learn/drug-discovery,"The University of California San Diego, Skaggs School of Pharmacy and Pharmaceutical Sciences Drug Discovery course brings you lectures from both faculty and industry experts.",0.3721957,Pharma and Biotechnology Landscape,False
118,Drug Discovery ,https://www.coursera.org/learn/drug-discovery,"With this course, recorded on campus at UCSD, we seek to share our access to top people in the field who bring an unprecedented range of expertise on drug discovery.",0.31319436,"Drug Discovery: Proteomics, Genomics I",False
118,Drug Discovery ,https://www.coursera.org/learn/drug-discovery,In this course you will learn the drug discovery process up to the filing of an Initial New Drug Application or IND.,0.45509344,"Drug Discovery: Proteomics, Genomics I",True
118,Drug Discovery ,https://www.coursera.org/learn/drug-discovery,Each week you will learn the steps that a pharmaceutical or biotech company goes through to discover a new therapeutic drug.,0.39029536,"Drug Discovery: Proteomics, Genomics V",False
118,Drug Discovery ,https://www.coursera.org/learn/drug-discovery,"In this course you will be able to: * Understand the pharmaceutical and biotechnology market a changing landscape * Learn the major aspects of the drug discovery process, starting with target selection, to compound screening to designing lead candidates.",0.43383315,Pharma and Biotechnology Landscape,True
118,Drug Discovery ,https://www.coursera.org/learn/drug-discovery,"* Recognize current modern drug discovery based on the lock-and-key theory, which attempts to use one single compound to hit one target to combat the related disease.",0.3478682,"Drug Discovery: Proteomics, Genomics I",False
118,Drug Discovery ,https://www.coursera.org/learn/drug-discovery,"* Increase understanding of the various drug discovery tools and methods that are used for finding, identifying and designing a new drug.",0.45127264,"Drug Discovery: Proteomics, Genomics I",True
118,Drug Discovery ,https://www.coursera.org/learn/drug-discovery,* Define and understand the regulatory responsibilities for drug discovery to file an Investigational New Drug Application (IND).,0.48150018,"Drug Discovery: Proteomics, Genomics I",True
118,Drug Discovery ,https://www.coursera.org/learn/drug-discovery,"This course is intended as part 1 of a series: Drug Discovery, Drug Development (https://www.coursera.org/learn/drug-development) and Drug Commercialization (https://www.coursera.org/learn/drug-commercialization).",0.551694,Patient-Centric Drug Discovery and Commercialization,True
118,Drug Discovery ,https://www.coursera.org/learn/drug-discovery,We would highly recommend that you take the courses in order since it will give you a better understanding on how a drug is discovered in the lab before being tested in clinical trials and then launched in the market place.,0.4139041,"Drug Discovery: Proteomics, Genomics I",True
118,Drug Development,https://www.coursera.org/learn/drug-development,Drug Development,0.3085563,"New Drug Application, Filing, Product Labeling I",False
118,Drug Development,https://www.coursera.org/learn/drug-development,"The University of California San Diego, Skaggs School of Pharmacy and Pharmaceutical Sciences Drug Development course brings you lectures from both faculty and industry experts.",0.27106264,Regulatory Considerations When Filing an Investigational New Drug Application II,False
118,Drug Development,https://www.coursera.org/learn/drug-development,"With this course, recorded on campus at UCSD, we seek to share our access to top people in the field who bring an unprecedented range of expertise on drug development.",0.20688266,Clinical Trials: Phase 1 Part II,False
118,Drug Development,https://www.coursera.org/learn/drug-development,"In this course you will learn the different stages of clinical development as well as the regulatory including but not limited to, an Investigational New Drug Application (IND), New Drug Application (NDA), and product labeling.",0.47521654,"New Drug Application, Filing, Product Labeling I",True
118,Drug Development,https://www.coursera.org/learn/drug-development,"Additionally you will learn how to Incorporate study design methods for consideration in the design of clinical protocols to assess safety, tolerability, and efficacy in multiple therapeutic areas.",0.30453366,Clinical Trials: Phase 2 Part I,False
118,Drug Development,https://www.coursera.org/learn/drug-development,"In this course you will learn the different phases of clinical development: * Phase 1 or early stage clinical trial are conducted primar­ily to determine how the new drug works in humans, its safety profile and to predict its dosage range.",0.5056156,Clinical Trials: Phase 1 Part I,True
118,Drug Development,https://www.coursera.org/learn/drug-development,It typically involves between 30 and 100 healthy volunteers.,0.23126341,Clinical Study & Start-up Activities V,False
118,Drug Development,https://www.coursera.org/learn/drug-development,* Phase 2 or Proof of Concept POC studies test for efficacy as well as safety and side effects in a group of between 30 to 200 hundred patients with the disease for which the new drug is being developed.,0.35735866,Clinical Trials: Phase 1 Part II,False
118,Drug Development,https://www.coursera.org/learn/drug-development,"* Phase 3 or late stage clinical development involve much larger group of patients, between a few hundred to thousands, depending on the indication, which will help determine if the new drug can be considered both safe and effective.",0.36027163,Clinical Trials: Phase 1 Part III,False
118,Drug Development,https://www.coursera.org/learn/drug-development,It will involve control groups using placebo and/or current treatment as a comparison.,0.20726025,Clinical Trials: Phase 1 Part V,False
118,Drug Development,https://www.coursera.org/learn/drug-development,"* Product registration and approval process after a drug is considered safe and effective from Phase 3 trials, it must be authorized in each individual country before it can be marketed.",0.28639475,Clinical Trials: Phase 1 Part I,False
118,Drug Development,https://www.coursera.org/learn/drug-development,"All data gen­erated about the small molecule or biologic is collected and submitted to the regulatory authorities in the US at the FDA, Food and Drug Administration FDA, in Europe the EMA or European Medicines Agency, Japan Ministry of Health and other countries which may require their own national approvals.",0.27709743,Regulatory Considerations When Filing an Investigational New Drug Application I,False
118,Drug Development,https://www.coursera.org/learn/drug-development,"This course is intended as part 2 of a series: Drug Discovery (https://www.coursera.org/learn/drug-discovery), Drug Development and Drug Commercialization (https://www.coursera.org/learn/drug-commercialization).",0.3123865,"New Drug Application, Filing, Product Labeling II",False
118,Drug Development,https://www.coursera.org/learn/drug-development,We would highly recommend that you take the courses in order since it will give you a better understanding on how a drug is discovered in the lab before being tested in clinical trials and then launched in the market place.,0.40829498,Clinical Trials: Phase 1 Part I,True
118,Drug Commercialization ,https://www.coursera.org/learn/drug-commercialization,Drug Commercialization,0.6013617,Marketing Pharmaceuticals & Biotechnology Drugs I,True
118,Drug Commercialization ,https://www.coursera.org/learn/drug-commercialization,"The University of California San Diego, Skaggs School of Pharmacy and Pharmaceutical Sciences Drug Commercialization course brings you lectures from both faculty and industry experts.",0.37301686,Marketing Pharmaceuticals & Biotechnology Drugs II,False
118,Drug Commercialization ,https://www.coursera.org/learn/drug-commercialization,"With this course, recorded on campus at UCSD, we seek to share our access to top people in the field who bring an unprecedented range of expertise on drug commercialization.",0.24169263,Marketing Pharmaceuticals & Biotechnology Drugs II,False
118,Drug Commercialization ,https://www.coursera.org/learn/drug-commercialization,"This course will cover pharmacoeconomic, marketing strategy, intellectual property strategy, portfolio management, managed markets and strategic alliances.",0.5161054,Managed Markets and Sales Strategy V,True
118,Drug Commercialization ,https://www.coursera.org/learn/drug-commercialization,It will also have a lecture case study from startup to success.,0.41044277,From Start up to Success in Biotech V,True
118,Drug Commercialization ,https://www.coursera.org/learn/drug-commercialization,"In addition, the course will discuss post-marketing clinical trials or Phase 4 trials.",0.12945555,Marketing Pharmaceuticals & Biotechnology Drugs III,False
118,Drug Commercialization ,https://www.coursera.org/learn/drug-commercialization,These are conducted after a new drug has been approved by the regulatory agencies and launched.,0.22562495,Marketing Pharmaceuticals & Biotechnology Drugs III,False
118,Drug Commercialization ,https://www.coursera.org/learn/drug-commercialization,"In these studies, the new drug is prescribed in an everyday healthcare environ­ment using a much larger group of patients.",0.290842,Marketing Pharmaceuticals & Biotechnology Drugs IV,False
118,Drug Commercialization ,https://www.coursera.org/learn/drug-commercialization,"This enables new treat­ment uses for the new drug to be developed, comparisons with other treatments for the same indication to be made, and determination of the clinical effectiveness of the new drug in a wider variety of patient types, and more rare side effects, if any, may be detected .",0.3002072,Pharmacoeconomics in Drug Development IV,False
118,Drug Commercialization ,https://www.coursera.org/learn/drug-commercialization,Pre-marketing strategy should be instigated as early as Phase 1 clinical trials to ensure that the market's needs are incorporated into the new drug's overall develop­ment.,0.22853296,Marketing Pharmaceuticals & Biotechnology Drugs III,False
118,Drug Commercialization ,https://www.coursera.org/learn/drug-commercialization,Later phases when clinical results are presented at international medical conferences the marketing strategy is then refined in order to develop an awareness amongst the medical community who will be prescribing the new drug.,0.30160558,Marketing Pharmaceuticals & Biotechnology Drugs III,False
118,Drug Commercialization ,https://www.coursera.org/learn/drug-commercialization,"In addition to the marketing strategy, pricing strategy and a tactical plan will be developed.",0.45267954,Managed Markets and Sales Strategy IV,True
118,Drug Commercialization ,https://www.coursera.org/learn/drug-commercialization,"Promotional material, and the sales force will be trained so that when the product is approved they can promote the drug to physician, pharmacist and nurses.",0.37547642,Marketing Pharmaceuticals & Biotechnology Drugs I,False
